timestamp,event_type,details,sequence_id
2024-01-01 00:00:01,> TYPE: laptop,[combobox]  Search for anything -> TYPE: laptop,seq_1
2024-01-01 00:00:02,> CLICK,[button]  Search -> CLICK,seq_1
2024-01-01 00:00:03,> CLICK,[input]   -> CLICK,seq_1
2024-01-01 00:00:04,> TYPE: 400,[textbox]  Minimum Value in $ -> TYPE: 400,seq_1
2024-01-01 00:00:05,> TYPE: 500,[textbox]  Maximum Value in $ -> TYPE: 500,seq_1
2024-01-01 00:00:06,> CLICK,[button]  Submit price range -> CLICK,seq_1
2024-01-01 00:00:07,> CLICK,[input]   -> CLICK,seq_1
2024-01-02 00:00:01,> CLICK,[link]  Careers -> CLICK,seq_2
2024-01-02 00:00:02,> CLICK,[div]  Discover jobs around the world -> CLICK,seq_2
2024-01-02 00:00:03,> CLICK,[ppc-content]  Ireland -> CLICK,seq_2
2024-01-02 00:00:04,> CLICK,[button]  Flexible Workstyles -> CLICK,seq_2
2024-01-02 00:00:05,> CLICK,[span]   -> CLICK,seq_2
2024-01-02 00:00:06,> CLICK,[button]  Category -> CLICK,seq_2
2024-01-02 00:00:07,> CLICK,[span]   -> CLICK,seq_2
2024-01-02 00:00:08,> SELECT: Most recent,[combobox]  Sort by -> SELECT: Most recent,seq_2
2024-01-03 00:00:01,> CLICK,[link]  Military & Veterans -> CLICK,seq_3
2024-01-03 00:00:02,> TYPE: nevada city,[textbox]  Enter your pick-up location or zip code -> TYPE: nevada city,seq_3
2024-01-03 00:00:03,> CLICK,[span]  Nevada City -> CLICK,seq_3
2024-01-03 00:00:04,> CLICK,[span]  4831 Granite Dr -> CLICK,seq_3
2024-01-03 00:00:05,> CLICK,[textbox]  mm/dd/yyyy -> CLICK,seq_3
2024-01-03 00:00:06,> SELECT: June 2023,[select]  April 2023 -> SELECT: June 2023,seq_3
2024-01-03 00:00:07,> CLICK,[link]  6 -> CLICK,seq_3
2024-01-03 00:00:08,> SELECT: 11:00 AM,[combobox]  Pick Up Time -> SELECT: 11:00 AM,seq_3
2024-01-03 00:00:09,> CLICK,[textbox]  mm/dd/yyyy -> CLICK,seq_3
2024-01-03 00:00:10,> SELECT: June 2023,[select]  June 2023 -> SELECT: June 2023,seq_3
2024-01-03 00:00:11,> CLICK,[link]  10 -> CLICK,seq_3
2024-01-03 00:00:12,> SELECT: 1:00 PM,[combobox]  Return Time -> SELECT: 1:00 PM,seq_3
2024-01-03 00:00:13,> CLICK,[button]  Select My Car -> CLICK,seq_3
2024-01-03 00:00:14,> CLICK,[link]  Pay Now -> CLICK,seq_3
2024-01-03 00:00:15,> CLICK,[checkbox]  $14.45/Day$13.95/Day -> CLICK,seq_3
2024-01-03 00:00:16,> CLICK,[checkbox]  $12.99/Day -> CLICK,seq_3
2024-01-03 00:00:17,> CLICK,[button]  Continue -> CLICK,seq_3
2024-01-04 00:00:01,> CLICK,[button]  Reservations -> CLICK,seq_4
2024-01-04 00:00:02,> CLICK,[link]  Budget Truck -> CLICK,seq_4
2024-01-04 00:00:03,> TYPE: 10001,"[textbox]  US City,State or Zip Code -> TYPE: 10001",seq_4
2024-01-04 00:00:04,> CLICK,[textbox]  mm/dd/yyyy -> CLICK,seq_4
2024-01-04 00:00:05,> CLICK,[link]  23 -> CLICK,seq_4
2024-01-04 00:00:06,> CLICK,[input]   -> CLICK,seq_4
2024-01-04 00:00:07,> CLICK,[span]   -> CLICK,seq_4
2024-01-04 00:00:08,> CLICK,[button]  Find Your Truck -> CLICK,seq_4
2024-01-04 00:00:09,> CLICK,[button]  Select Truck -> CLICK,seq_4
2024-01-05 00:00:01,> TYPE: wireless keyboard,[searchbox]  Search Site -> TYPE: wireless keyboard,seq_5
2024-01-05 00:00:02,> CLICK,[button]   -> CLICK,seq_5
2024-01-05 00:00:03,> CLICK,[span]  New -> CLICK,seq_5
2024-01-05 00:00:04,> CLICK,[button]  APPLY -> CLICK,seq_5
2024-01-05 00:00:05,> CLICK,[span]  Logitech -> CLICK,seq_5
2024-01-05 00:00:06,> CLICK,[button]  APPLY -> CLICK,seq_5
2024-01-05 00:00:07,> TYPE: 70,[textbox]  price to -> TYPE: 70,seq_5
2024-01-05 00:00:08,> CLICK,[button]  APPLY -> CLICK,seq_5
2024-01-05 00:00:09,> SELECT: Lowest Price,[combobox]  Featured Items  -> SELECT: Lowest Price,seq_5
2024-01-05 00:00:10,> CLICK,"[link]  Logitech K120 Wired Keyboard for Windows, Plug and... -> CLICK",seq_5
2024-01-06 00:00:01,> CLICK,[link]  FIND A PARK -> CLICK,seq_6
2024-01-06 00:00:02,> CLICK,[link]  Search by Activity or Topic -> CLICK,seq_6
2024-01-06 00:00:03,> SELECT: Colorado,[combobox]  By State -> SELECT: Colorado,seq_6
2024-01-06 00:00:04,> CLICK,[button]  Activity -> CLICK,seq_6
2024-01-06 00:00:05,> CLICK,[input]   -> CLICK,seq_6
2024-01-06 00:00:06,> CLICK,[button]  Search -> CLICK,seq_6
2024-01-07 00:00:01,> CLICK,[button]  Open Menu -> CLICK,seq_7
2024-01-07 00:00:02,> CLICK,[button]  All -> CLICK,seq_7
2024-01-07 00:00:03,> CLICK,[input]   -> CLICK,seq_7
2024-01-07 00:00:04,> CLICK,[columnheader]   -> CLICK,seq_7
2024-01-08 00:00:01,> CLICK,[button]  Find a Park by State -> CLICK,seq_8
2024-01-08 00:00:02,> CLICK,[link]  Florida -> CLICK,seq_8
2024-01-08 00:00:03,> CLICK,[link]  Current Conditions » -> CLICK,seq_8
2024-01-09 00:00:01,> CLICK,[button]  Find a Park by State -> CLICK,seq_9
2024-01-09 00:00:02,> CLICK,[link]  California -> CLICK,seq_9
2024-01-09 00:00:03,> CLICK,[link]  Basic Information » -> CLICK,seq_9
2024-01-10 00:00:01,> CLICK,[link]  FIND A PARK -> CLICK,seq_10
2024-01-10 00:00:02,> CLICK,[link]  Search by Activity or Topic -> CLICK,seq_10
2024-01-10 00:00:03,> CLICK,[button]  Topic -> CLICK,seq_10
2024-01-10 00:00:04,> CLICK,[input]   -> CLICK,seq_10
2024-01-10 00:00:05,> CLICK,[input]   -> CLICK,seq_10
2024-01-10 00:00:06,> CLICK,[button]  Search -> CLICK,seq_10
2024-01-11 00:00:01,> CLICK,[button]  Open Menu -> CLICK,seq_11
2024-01-11 00:00:02,> CLICK,[link]  Volunteer -> CLICK,seq_11
2024-01-11 00:00:03,> CLICK,[link]  Become a VIP and Volunteer with Us Today!› -> CLICK,seq_11
2024-01-11 00:00:04,> CLICK,[link]  volunteer event -> CLICK,seq_11
2024-01-12 00:00:01,> CLICK,[link]  FIND A PARK -> CLICK,seq_12
2024-01-12 00:00:02,> TYPE: Alagnak,[combobox]  Park Name -> TYPE: Alagnak,seq_12
2024-01-12 00:00:03,> CLICK,[option]  Alagnak Wild River -> CLICK,seq_12
2024-01-12 00:00:04,> CLICK,[link]   ALERTS  -> CLICK,seq_12
2024-01-13 00:00:01,> CLICK,[button]  Open Menu -> CLICK,seq_13
2024-01-13 00:00:02,> CLICK,[link]  Photos & Multimedia -> CLICK,seq_13
2024-01-13 00:00:03,> CLICK,[link]  NPGallery -> CLICK,seq_13
2024-01-13 00:00:04,> CLICK,[span]  Search all Parks -> CLICK,seq_13
2024-01-13 00:00:05,> CLICK,[li]  Acadia National Park -> CLICK,seq_13
2024-01-13 00:00:06,> CLICK,[button]   -> CLICK,seq_13
2024-01-14 00:00:01,> CLICK,[button]  Open Menu -> CLICK,seq_14
2024-01-14 00:00:02,> CLICK,[link]  Events -> CLICK,seq_14
2024-01-14 00:00:03,> CLICK,[button]  All -> CLICK,seq_14
